Earth,   2019-02-21T08:04:49.56, 152  8 11.9033, -00  0  4.3282,    0.988874601,  -3.86
Earth,   2019-02-22T08:04:49.56, 153  8 37.5705, -00  0  4.2385,    0.989097234,  -3.86
Earth,   2019-02-23T08:04:49.56, 154  9  1.8197, -00  0  4.1142,    0.989324325,  -3.86
Earth,   2019-02-24T08:04:49.56, 155  9 24.6756, -00  0  3.9554,    0.989555517,  -3.86
Earth,   2019-02-25T08:04:49.56, 156  9 46.1446, -00  0  3.7639,    0.989790428,  -3.86
Earth,   2019-02-26T08:04:49.56, 157 10  6.2175, -00  0  3.5434,    0.990028678,  -3.86
Earth,   2019-02-27T08:04:49.56, 158 10 24.8718, -00  0  3.2985,    0.990269904,  -3.86
Earth,   2019-02-28T08:04:49.56, 159 10 42.0749, -00  0  3.0346,    0.990513768,  -3.86
Earth,   2019-03-01T08:04:49.56, 160 10 57.7861, -00  0  2.7575,    0.990759961,  -3.86
Earth,   2019-03-02T08:04:49.56, 161 11 11.9587, -00  0  2.4731,    0.991008203,  -3.86
Earth,   2019-03-03T08:04:49.56, 162 11 24.5408, -00  0  2.1874,    0.991258242,  -3.86
Earth,   2019-03-04T08:04:49.56, 163 11 35.4762, -00  0  1.9061,    0.991509858,  -3.86
Earth,   2019-03-05T08:04:49.56, 164 11 44.7054, -00  0  1.6348,    0.991762859,  -3.86
Earth,   2019-03-06T08:04:49.56, 165 11 52.1657, -00  0  1.3787,    0.992017090,  -3.86
Earth,   2019-03-07T08:04:49.56, 166 11 57.7926, -00  0  1.1421,    0.992272429,  -3.86
Earth,   2019-03-08T08:04:49.56, 167 12  1.5207, -00  0  0.9288,    0.992528794,  -3.86
Earth,   2019-03-09T08:04:49.56, 168 12  3.2848, -00  0  0.7417,    0.992786145,  -3.86
Earth,   2019-03-10T08:04:49.56, 169 12  3.0214, -00  0  0.5825,    0.993044484,  -3.86
Earth,   2019-03-11T08:04:49.56, 170 12  0.6702, -00  0  0.4518,    0.993303858,  -3.86
Earth,   2019-03-12T08:04:49.56, 171 11 56.1756, -00  0  0.3489,    0.993564357,  -3.86
Earth,   2019-03-13T08:04:49.56, 172 11 49.4890, -00  0  0.2715,    0.993826116,  -3.86
Earth,   2019-03-14T08:04:49.56, 173 11 40.5707, -00  0  0.2162,    0.994089310,  -3.86
Earth,   2019-03-15T08:04:49.56, 174 11 29.3928, -00  0  0.1778,    0.994354153,  -3.86
Earth,   2019-03-16T08:04:49.56, 175 11 15.9417, -00  0  0.1499,    0.994620889,  -3.86
Earth,   2019-03-17T08:04:49.56, 176 11  0.2217, -00  0  0.1247,    0.994889773,  -3.86
Earth,   2019-03-18T08:04:49.56, 177 10 42.2567, -00  0  0.0939,    0.995161052,  -3.86
Earth,   2019-03-19T08:04:49.56, 178 10 22.0903, -00  0  0.0490,    0.995434932,  -3.86
Earth,   2019-03-20T08:04:49.56, 179  9 59.7841, +00  0  0.0177,    0.995711545,  -3.86
Earth,   2019-03-21T08:04:49.56, 180  9 35.4108, +00  0  0.1123,    0.995990923,  -3.86
Earth,   2019-03-22T08:04:49.56, 181  9  9.0468, +00  0  0.2387,    0.996272985,  -3.86
Earth,   2019-03-23T08:04:49.56, 182  8 40.7641, +00  0  0.3981,    0.996557542,  -3.86
Earth,   2019-03-24T08:04:49.56, 183  8 10.6231, +00  0  0.5892,    0.996844319,  -3.86
Earth,   2019-03-25T08:04:49.56, 184  7 38.6693, +00  0  0.8090,    0.997132984,  -3.86
Earth,   2019-03-26T08:04:49.56, 185  7  4.9331, +00  0  1.0528,    0.997423175,  -3.86
Earth,   2019-03-27T08:04:49.56, 186  6 29.4301, +00  0  1.3151,    0.997714524,  -3.86
Earth,   2019-03-28T08:04:49.56, 187  5 52.1644, +00  0  1.5900,    0.998006672,  -3.86
Earth,   2019-03-29T08:04:49.56, 188  5 13.1299, +00  0  1.8714,    0.998299275,  -3.86
Earth,   2019-03-30T08:04:49.56, 189  4 32.3127, +00  0  2.1534,    0.998592009,  -3.86
Earth,   2019-03-31T08:04:49.56, 190  3 49.6926, +00  0  2.4301,    0.998884571,  -3.86
Earth,   2019-04-01T08:04:49.56, 191  3  5.2433, +00  0  2.6961,    0.999176677,  -3.86
Earth,   2019-04-02T08:04:49.56, 192  2 18.9331, +00  0  2.9466,    0.999468068,  -3.86
Earth,   2019-04-03T08:04:49.56, 193  1 30.7253, +00  0  3.1769,    0.999758507,  -3.86
Earth,   2019-04-04T08:04:49.56, 194  0 40.5781, +00  0  3.3835,    1.000047789,  -3.86
Earth,   2019-04-05T08:04:49.56, 194 59 48.4455, +00  0  3.5634,    1.000335741,  -3.86
Earth,   2019-04-06T08:04:49.56, 195 58 54.2782, +00  0  3.7147,    1.000622234,  -3.86
Earth,   2019-04-07T08:04:49.56, 196 57 58.0246, +00  0  3.8370,    1.000907184,  -3.86
Earth,   2019-04-08T08:04:49.56, 197 56 59.6331, +00  0  3.9309,    1.001190560,  -3.86
Earth,   2019-04-09T08:04:49.56, 198 55 59.0542, +00  0  3.9985,    1.001472386,  -3.86
Earth,   2019-04-10T08:04:49.56, 199 54 56.2432, +00  0  4.0435,    1.001752742,  -3.86
Earth,   2019-04-11T08:04:49.56, 200 53 51.1626, +00  0  4.0709,    1.002031765,  -3.86
Earth,   2019-04-12T08:04:49.56, 201 52 43.7853, +00  0  4.0868,    1.002309638,  -3.86
Earth,   2019-04-13T08:04:49.56, 202 51 34.0977, +00  0  4.0983,    1.002586591,  -3.86
Earth,   2019-04-14T08:04:49.56, 203 50 22.1016, +00  0  4.1132,    1.002862876,  -3.86
Earth,   2019-04-15T08:04:49.56, 204 49  7.8173, +00  0  4.1393,    1.003138759,  -3.86
Earth,   2019-04-16T08:04:49.56, 205 47 51.2844, +00  0  4.1838,    1.003414489,  -3.86
Earth,   2019-04-17T08:04:49.56, 206 46 32.5608, +00  0  4.2528,    1.003690277,  -3.86
Earth,   2019-04-18T08:04:49.56, 207 45 11.7201, +00  0  4.3508,    1.003966259,  -3.86
Earth,   2019-04-19T08:04:49.56, 208 43 48.8458, +00  0  4.4796,    1.004242486,  -3.86
Earth,   2019-04-20T08:04:49.56, 209 42 24.0253, +00  0  4.6392,    1.004518908,  -3.86
Earth,   2019-04-21T08:04:49.56, 210 40 57.3426, +00  0  4.8269,    1.004795382,  -3.86
Earth,   2019-04-22T08:04:49.56, 211 39 28.8734, +00  0  5.0386,    1.005071685,  -3.86
Earth,   2019-04-23T08:04:49.56, 212 37 58.6816, +00  0  5.2689,    1.005347542,  -3.86
Earth,   2019-04-24T08:04:49.56, 213 36 26.8189, +00  0  5.5117,    1.005622641,  -3.86
Earth,   2019-04-25T08:04:49.56, 214 34 53.3246, +00  0  5.7607,    1.005896656,  -3.86
Earth,   2019-04-26T08:04:49.56, 215 33 18.2275, +00  0  6.0096,    1.006169260,  -3.86
Earth,   2019-04-27T08:04:49.56, 216 31 41.5472, +00  0  6.2527,    1.006440130,  -3.86
Earth,   2019-04-28T08:04:49.56, 217 30  3.2954, +00  0  6.4843,    1.006708950,  -3.86
Earth,   2019-04-29T08:04:49.56, 218 28 23.4769, +00  0  6.6996,    1.006975418,  -3.86
Earth,   2019-04-30T08:04:49.56, 219 26 42.0898, +00  0  6.8941,    1.007239241,  -3.86
Earth,   2019-05-01T08:04:49.56, 220 24 59.1253, +00  0  7.0640,    1.007500141,  -3.86
Earth,   2019-05-02T08:04:49.56, 221 23 14.5679, +00  0  7.2064,    1.007757858,  -3.86
Earth,   2019-05-03T08:04:49.56, 222 21 28.3950, +00  0  7.3194,    1.008012154,  -3.86
Earth,   2019-05-04T08:04:49.56, 223 19 40.5767, +00  0  7.4022,    1.008262826,  -3.86
Earth,   2019-05-05T08:04:49.56, 224 17 51.0770, +00  0  7.4554,    1.008509712,  -3.86
Earth,   2019-05-06T08:04:49.56, 225 15 59.8552, +00  0  7.4809,    1.008752704,  -3.86
Earth,   2019-05-07T08:04:49.56, 226 14  6.8682, +00  0  7.4824,    1.008991760,  -3.86
Earth,   2019-05-08T08:04:49.56, 227 12 12.0743, +00  0  7.4649,    1.009226905,  -3.86
Earth,   2019-05-09T08:04:49.56, 228 10 15.4361, +00  0  7.4348,    1.009458235,  -3.86
Earth,   2019-05-10T08:04:49.56, 229  8 16.9254, +00  0  7.3992,    1.009685914,  -3.86
Earth,   2019-05-11T08:04:49.56, 230  6 16.5259, +00  0  7.3658,    1.009910160,  -3.86
Earth,   2019-05-12T08:04:49.56, 231  4 14.2365, +00  0  7.3422,    1.010131236,  -3.86
Earth,   2019-05-13T08:04:49.56, 232  2 10.0733, +00  0  7.3355,    1.010349425,  -3.86
Earth,   2019-05-14T08:04:49.56, 233  0  4.0708, +00  0  7.3517,    1.010565011,  -3.86
Earth,   2019-05-15T08:04:49.56, 233 57 56.2810, +00  0  7.3950,    1.010778259,  -3.86
Earth,   2019-05-16T08:04:49.56, 234 55 46.7723, +00  0  7.4679,    1.010989385,  -3.86
Earth,   2019-05-17T08:04:49.56, 235 53 35.6255, +00  0  7.5705,    1.011198545,  -3.86
Earth,   2019-05-18T08:04:49.56, 236 51 22.9298, +00  0  7.7012,    1.011405814,  -3.86
Earth,   2019-05-19T08:04:49.56, 237 49  8.7774, +00  0  7.8563,    1.011611186,  -3.86
Earth,   2019-05-20T08:04:49.56, 238 46 53.2588, +00  0  8.0308,    1.011814576,  -3.86
Earth,   2019-05-21T08:04:49.56, 239 44 36.4585, +00  0  8.2187,    1.012015832,  -3.86
Earth,   2019-05-22T08:04:49.56, 240 42 18.4529, +00  0  8.4135,    1.012214749,  -3.86
Earth,   2019-05-23T08:04:49.56, 241 39 59.3087, +00  0  8.6088,    1.012411087,  -3.86
Earth,   2019-05-24T08:04:49.56, 242 37 39.0832, +00  0  8.7984,    1.012604583,  -3.86
Earth,   2019-05-25T08:04:49.56, 243 35 17.8246, +00  0  8.9766,    1.012794961,  -3.86
Earth,   2019-05-26T08:04:49.56, 244 32 55.5730, +00  0  9.1382,    1.012981939,  -3.86
Earth,   2019-05-27T08:04:49.56, 245 30 32.3608, +00  0  9.2786,    1.013165234,  -3.86
Earth,   2019-05-28T08:04:49.56, 246 28  8.2134, +00  0  9.3942,    1.013344563,  -3.86
Earth,   2019-05-29T08:04:49.56, 247 25 43.1485, +00  0  9.4817,    1.013519641,  -3.86
Earth,   2019-05-30T08:04:49.56, 248 23 17.1763, +00  0  9.5391,    1.013690192,  -3.86
Earth,   2019-05-31T08:04:49.56, 249 20 50.2982, +00  0  9.5653,    1.013855943,  -3.86
Earth,   2019-06-01T08:04:49.56, 250 18 22.5059, +00  0  9.5605,    1.014016643,  -3.86
Earth,   2019-06-02T08:04:49.56, 251 15 53.7815, +00  0  9.5263,    1.014172066,  -3.86
Earth,   2019-06-03T08:04:49.56, 252 13 24.0973, +00  0  9.4660,    1.014322033,  -3.86
Earth,   2019-06-04T08:04:49.56, 253 10 53.4178, +00  0  9.3844,    1.014466425,  -3.86
Earth,   2019-06-05T08:04:49.56, 254  8 21.7033, +00  0  9.2878,    1.014605201,  -3.86
Earth,   2019-06-06T08:04:49.56, 255  5 48.9138, +00  0  9.1839,    1.014738403,  -3.86
Earth,   2019-06-07T08:04:49.56, 256  3 15.0149, +00  0  9.0806,    1.014866163,  -3.86
Earth,   2019-06-08T08:04:49.56, 257  0 39.9823, +00  0  8.9860,    1.014988689,  -3.86
Earth,   2019-06-09T08:04:49.56, 257 58  3.8067, +00  0  8.9075,    1.015106247,  -3.86
Earth,   2019-06-10T08:04:49.56, 258 55 26.4952, +00  0  8.8512,    1.015219143,  -3.86
Earth,   2019-06-11T08:04:49.56, 259 52 48.0735, +00  0  8.8216,    1.015327698,  -3.86
Earth,   2019-06-12T08:04:49.56, 260 50  8.5846, +00  0  8.8213,    1.015432220,  -3.86
Earth,   2019-06-13T08:04:49.56, 261 47 28.0873, +00  0  8.8506,    1.015532992,  -3.86
